system:index,area,class,co_mun,year,.geo
0_000000000000000001ea_0_0,24780.430353348987,0,3528106.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000208_0_0,34160.30755785909,0,3532207.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000208_0_1,1533.2114129516926,39,3532207.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000264_0_0,23610.89589094792,0,3544400.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002e2_0_0,26737.23279121576,0,4115200.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002e2_0_1,21917.83453795609,39,4115200.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000463_0_0,63228.86104037151,0,5209937.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000463_0_1,5567.693397934286,39,5209937.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000170_0_0,23962.685517480284,0,3508306.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000231_0_0,25983.059520619547,0,3536901.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000248_0_0,24453.398053865687,0,3540705.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000248_0_1,7.483149499511718,39,3540705.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002e8_0_0,37603.92408889616,0,4116901.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002e8_0_1,2510.3600588281943,39,4116901.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000021b_0_0,24572.249507688506,0,3534203.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000021b_0_1,203.82006341552642,39,3534203.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000431_0_0,28947.60258661552,0,5205059.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000431_0_1,745.2580457981978,39,5205059.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000285_0_0,40441.649920865995,0,3549409.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000285_0_1,599.9121502203941,39,3549409.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000293_0_0,59415.85172567724,0,3552304.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000293_0_1,14.237687921142584,39,3552304.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002ef_0_0,119978.07396593342,0,4118402.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002ef_0_1,185.623107145733,39,4118402.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000366_0_0,168877.94377749972,0,5007950.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000366_0_1,9579.656619043031,39,5007950.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000013f_0_0,36182.475741187205,0,3501202.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000016a_0_0,19491.830014869884,0,3507704.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000016a_0_1,1.1667715209960936,39,3507704.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001a6_0_0,13853.526214616275,0,3516507.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000210_0_0,53141.99236583868,0,3533007.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000217_0_0,29913.813176568292,0,3533700.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000217_0_1,99.12184031218956,39,3533700.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002a9_0_0,20953.47234027923,0,3555356.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002fb_0_0,40234.55641544733,0,4123303.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002fb_0_1,3925.359202662684,39,4123303.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000033f_0_0,47419.460869705166,0,5004007.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000033f_0_1,1719.219644154253,39,5004007.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000400_0_0,9535.61557511748,0,5200506.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000400_0_1,661.4635160945917,39,5200506.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000460_0_0,93226.65892703849,0,5209705.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000460_0_1,1093.572613382757,39,5209705.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004a7_0_0,37383.052834535905,0,5215900.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004a7_0_1,1353.3714033200563,39,5215900.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004a8_0_0,41411.96223190857,0,5216007.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004a8_0_1,1918.5313652851721,39,5216007.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004ce_0_0,40954.6454168741,0,5219902.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004ce_0_1,582.6271399902398,39,5219902.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000f3f_0_0,56410.84740486938,0,3138203.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000144_0_0,25251.734422654852,0,3501806.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000247_0_0,31562.271428171895,0,3540408.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000026e_0_0,18324.552652628485,0,3546108.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004bc_0_0,25531.288036302463,0,5218789.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004bc_0_1,32.75752892882102,39,5218789.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000026b_0_0,44323.084207185224,0,3545506.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000026b_0_1,1214.7263638244858,39,3545506.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000493_0_0,26585.78094373392,0,5214408.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000493_0_1,291.48637629356915,39,5214408.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000189_0_0,38125.20521917462,0,3513207.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000189_0_1,362.57594635483775,39,3513207.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000200_0_0,34647.272080085,0,3531308.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000200_0_1,12.889905559584689,39,3531308.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002e4_0_0,8669.125857689987,0,4116000.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002e4_0_1,342.65608806307705,39,4116000.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000338_0_0,75175.45637872016,0,5003454.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000338_0_1,7892.470894212109,39,5003454.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000047a_0_0,32217.090424676127,0,5212105.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000047a_0_1,12277.365841137233,39,5212105.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000225_0_0,41282.92088299911,0,3535309.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000225_0_1,13496.430386697091,39,3535309.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000407_0_0,87694.4840557625,0,5201108.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000407_0_1,5541.057179390526,39,5201108.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000f12_0_0,140395.5940375155,0,3134400.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002d1_0_0,66786.9809581592,0,4109906.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002d1_0_1,694.0255719360334,39,4109906.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002db_0_0,21947.49883220263,0,4113403.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002db_0_1,12508.61213755793,39,4113403.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004ca_0_0,36062.132504018446,0,5219712.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004ca_0_1,9056.990058908992,39,5219712.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004e3_0_0,81083.06609906175,0,5221551.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004e3_0_1,12229.409009547782,39,5221551.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000e35_0_0,48515.194470209506,0,3113206.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000000_0_0,28391.429070827042,0,3159704.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000007_0_0,112492.08069967816,0,3160405.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000009_0_0,10707.484117045113,0,3160504.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000e_0_0,74310.98147546382,0,3161007.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000011_0_0,31650.691740240454,0,3161205.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000025_0_0,47770.659834989885,0,3162807.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000026_0_0,40693.0030069475,0,3162906.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000002c_0_0,32832.4252335157,0,3163300.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000002e_0_0,34471.40485900133,0,3163508.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000039_0_0,51735.33254101715,0,3164506.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000003a_0_0,40768.24152200668,0,3164605.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000045_0_0,17636.382732269594,0,3165560.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000058_0_0,13545.888133121598,0,3167509.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000064_0_0,324082.4232849701,0,3168606.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007f_0_0,81441.59770075932,0,3170909.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000091_0_0,77134.42393525038,0,3200201.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a6_0_0,228408.75237841922,0,3202108.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a9_0_0,46776.03083219933,0,3202306.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b5_0_0,16170.582139800432,0,3203106.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000bd_0_0,86861.8042033535,0,3203403.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000bf_0_0,53978.268631123756,0,3203601.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000c8_0_0,58318.75441275255,0,3204302.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000d1_0_0,233764.9629791632,0,3204906.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000dd_0_0,9445.787639440021,0,3300159.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ed_0_0,74874.43920653126,0,3301108.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000f9_0_0,27416.72162504198,0,3302007.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000fb_0_0,43084.884714631786,0,3302106.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000fc_0_0,110433.21441058216,0,3302205.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000101_0_0,7752.776617100772,0,3302452.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000103_0_0,35375.71223706317,0,3302601.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000108_0_0,30420.247806315678,0,3303005.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000010f_0_0,58005.735333662975,0,3303708.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000117_0_0,28567.26127134949,0,3304128.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000119_0_0,71137.98406702357,0,3304151.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000121_0_0,60279.78344834475,0,3304706.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000012b_0_0,54072.977548959054,0,3305406.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000138_0_0,41154.1608466302,0,3500105.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000013e_0_0,31827.81804188094,0,3501103.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000140_0_0,34724.648760169286,0,3501301.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000141_0_0,15340.44009933793,0,3501400.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000145_0_0,32561.577025224393,0,3502002.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000153_0_0,43394.373224416806,0,3504206.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000154_0_0,54002.06337430718,0,3504305.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000015e_0_0,17164.706289021513,0,3505807.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000160_0_0,66718.15979704968,0,3506003.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000166_0_0,36352.4578456241,0,3506805.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000166_0_1,1.576572271728516,39,3506805.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000182_0_0,19756.88895312791,0,3511300.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000182_0_1,1.254077624511719,39,3511300.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000191_0_0,63237.77073294909,0,3514106.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000191_0_1,0.8269985595703125,39,3514106.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000193_0_0,20558.132970239327,0,3514304.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000019a_0_0,22487.058048067654,0,3515129.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000019a_0_1,3.3251472778320315,39,3515129.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001a1_0_0,22445.167326757964,0,3515806.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001a2_0_0,20401.190727268964,0,3515905.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001a3_0_0,52363.614590334415,0,3516002.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001ac_0_0,67779.14020285619,0,3517000.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001b1_0_0,32457.720174072063,0,3517505.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001ba_0_0,25183.94369254986,0,3518909.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001bb_0_0,36385.40712537253,0,3519006.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001bd_0_0,32194.478886054403,0,3519204.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001c0_0_0,68859.63423751525,0,3519600.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001c0_0_1,12.483412194824226,39,3519600.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001c7_0_0,8692.239484867263,0,3520806.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001c8_0_0,13545.039186056394,0,3521150.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001cc_0_0,50142.49841271776,0,3521903.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001cc_0_1,21.259677905273474,39,3521903.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001d6_0_0,14491.746305104474,0,3524501.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001de_0_0,58199.25313515184,0,3526001.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001ed_0_0,91855.26765424691,0,3528700.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001ed_0_1,32.03783635447779,39,3528700.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001f1_0_0,116923.75215851632,0,3529005.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001f1_0_1,6.706552673339848,39,3529005.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001fc_0_0,24289.775204107285,0,3530300.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000206_0_0,25049.711749097412,0,3532108.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000022a_0_0,36569.62281563442,0,3536000.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000022e_0_0,25631.253566823198,0,3536570.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000023d_0_0,40210.151425240925,0,3539400.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000242_0_0,78292.99478730359,0,3540002.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000249_0_0,34203.344700436195,0,3540804.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000024a_0_0,6287.520659041037,0,3540853.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000024f_0_0,56002.757656873626,0,3541406.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000250_0_0,75355.10376769284,0,3541505.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000250_0_1,106.10935954589878,39,3541505.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000253_0_0,23459.920634350387,0,3541802.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000025d_0_0,19597.53939063631,0,3543238.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000025d_0_1,15.639455398308243,39,3543238.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000277_0_0,20951.378499871655,0,3547403.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000284_0_0,11747.866403486854,0,3549300.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000288_0_0,41882.4876450597,0,3549706.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000289_0_0,43154.81945824769,0,3549805.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000294_0_0,33029.4343338274,0,3552551.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000295_0_0,34516.75933577746,0,3552601.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002a3_0_0,6325.329591601003,0,3554755.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002a5_0_0,62762.024622037876,0,3555000.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002a8_0_0,14757.499765685467,0,3555307.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002ac_0_0,25210.417207341532,0,3555604.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
